epoch,lr,loc_loss,conf_loss,total_loss,mAP,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1,0.001,2.894490914141878,11.53272393409242,14.427214848234298,,,,,,,,,,,,,,,,,,,,,
2,0.001,2.622802011510159,6.915021399234203,9.537823410744362,,,,,,,,,,,,,,,,,,,,,
3,0.001,2.527534411308613,8.032006512296961,10.559540923605574,,,,,,,,,,,,,,,,,,,,,
4,0.001,2.5316088960525835,9.201059899431591,11.732668795484177,,,,,,,,,,,,,,,,,,,,,
5,0.001,2.5121775611918022,8.179487314630062,10.691664875821864,,,,,,,,,,,,,,,,,,,,,
6,0.001,2.4674266424584896,8.353560980330123,10.820987622788612,,,,,,,,,,,,,,,,,,,,,
7,0.001,2.397217770840259,7.839940066033221,10.23715783687348,,,,,,,,,,,,,,,,,,,,,
8,0.001,2.3305995210688164,7.355829781674324,9.68642930274314,,,,,,,,,,,,,,,,,,,,,
9,0.001,2.2753450705650007,8.1959063093713,10.4712513799363,,,,,,,,,,,,,,,,,,,,,
10,0.001,2.224401656617509,7.424447891560007,9.648849548177516,,,,,,,,,,,,,,,,,,,,,
11,0.001,2.1900668676863324,6.938734810403052,9.128801678089385,,,,,,,,,,,,,,,,,,,,,
12,0.001,2.12974269719834,6.3250227025214665,8.454765399719808,,,,,,,,,,,,,,,,,,,,,
13,0.001,2.1207911727276256,6.362261802592176,8.4830529753198,,,,,,,,,,,,,,,,,,,,,
14,0.001,2.08775161935928,6.6109063777517765,8.698657997111056,,,,,,,,,,,,,,,,,,,,,
15,0.001,2.029689826863877,6.311074221387822,8.3407640482517,,,,,,,,,,,,,,,,,,,,,
16,0.001,1.9850820493190848,5.7824560175550745,7.76753806687416,,,,,,,,,,,,,,,,,,,,,
17,0.001,1.9614785503833847,5.334739066184835,7.296217616568221,,,,,,,,,,,,,,,,,,,,,
18,0.001,1.895305958200008,5.54776833412495,7.443074292324958,,,,,,,,,,,,,,,,,,,,,
19,0.001,1.8784797927166552,5.054407170478334,6.932886963194989,,,,,,,,,,,,,,,,,,,,,
20,0.001,1.82210489663672,4.646504249978573,6.468609146615293,,,,,,,,,,,,,,,,,,,,,
21,0.001,1.80060295094835,4.589130254501992,6.389733205450342,,,,,,,,,,,,,,,,,,,,,
22,0.001,1.7557122504457514,4.549946295454147,6.305658545899898,,,,,,,,,,,,,,,,,,,,,
23,0.001,1.7437531504225223,4.533974297503208,6.27772744792573,,,,,,,,,,,,,,,,,,,,,
24,0.001,1.7164500799584896,4.468747877060099,6.185197957018588,,,,,,,,,,,,,,,,,,,,,
25,0.001,1.7086822238374264,4.434526108680887,6.143208332518314,,,,,,,,,,,,,,,,,,,,,
26,0.001,1.694083648793241,4.362967714350274,6.057051363143515,,,,,,,,,,,,,,,,,,,,,
27,0.001,1.676929828968454,4.339931287664048,6.016861116632502,,,,,,,,,,,,,,,,,,,,,
28,0.001,1.6482378561446007,4.237308717788534,5.885546573933135,,,,,,,,,,,,,,,,,,,,,
29,0.001,1.598709692346289,4.187967257296785,5.786676949643074,,,,,,,,,,,,,,,,,,,,,
30,0.001,1.5976401859141411,4.14497396032861,5.742614146242751,,,,,,,,,,,,,,,,,,,,,
31,0.001,1.6131000810481133,4.115917038410268,5.729017119458382,,,,,,,,,,,,,,,,,,,,,
32,0.001,1.58395361393056,4.044942756916615,5.628896370847174,,,,,,,,,,,,,,,,,,,,,
33,0.001,1.5830066952299564,3.9931721687316895,5.576178863961646,,,,,,,,,,,,,,,,,,,,,
34,0.001,1.5641296176200217,3.9587481858882496,5.522877803508271,,,,,,,,,,,,,,,,,,,,,
35,0.001,1.534079017791342,3.9314969803424593,5.465575998133802,,,,,,,,,,,,,,,,,,,,,
36,0.001,1.534188987092769,3.904005185086677,5.438194172179445,,,,,,,,,,,,,,,,,,,,,
37,0.001,1.5060063714676717,3.794526069722277,5.300532441189949,,,,,,,,,,,,,,,,,,,,,
38,0.001,1.524260068193395,3.802827984728712,5.3270880529221065,,,,,,,,,,,,,,,,,,,,,
39,0.001,1.4890119179766228,3.748525771688908,5.237537689665531,,,,,,,,,,,,,,,,,,,,,
40,0.001,1.4855510579778792,3.73401567276488,5.219566730742759,,,,,,,,,,,,,,,,,,,,,
41,0.001,1.460969108216306,3.6529317840616753,5.113900892277981,,,,,,,,,,,,,,,,,,,,,
42,0.001,1.4646354381074296,3.658777924294168,5.123413362401597,,,,,,,,,,,,,,,,,,,,,
43,0.001,1.4278830835159788,3.623422097652517,5.051305181168496,,,,,,,,,,,,,,,,,,,,,
44,0.001,1.4364134111302964,3.577719992779671,5.014133403909968,,,,,,,,,,,,,,,,,,,,,
45,0.001,1.4269880931428138,3.580807675706579,5.007795768849393,,,,,,,,,,,,,,,,,,,,,
46,0.001,1.4147554991093088,3.5064576154059552,4.921213114515264,,,,,,,,,,,,,,,,,,,,,
47,0.001,1.40615184890463,3.52758600356731,4.93373785247194,,,,,,,,,,,,,,,,,,,,,
48,0.001,1.3955954370346475,3.434171296180563,4.8297667332152106,,,,,,,,,,,,,,,,,,,,,
49,0.001,1.3709360843009135,3.460156838944618,4.831092923245532,,,,,,,,,,,,,,,,,,,,,
50,0.001,1.3690012439768364,3.381869917220257,4.750871161197094,,,,,,,,,,,,,,,,,,,,,
51,0.001,1.3545379587944515,3.340882869476968,4.69542082827142,,,,,,,,,,,,,,,,,,,,,
52,0.001,1.3701054390440597,3.3413991775918515,4.711504616635911,,,,,,,,,,,,,,,,,,,,,
53,0.001,1.362244300385739,3.3779352396092515,4.74017953999499,,,,,,,,,,,,,,,,,,,,,
54,0.001,1.3400436284694266,3.3301862478256226,4.670229876295049,,,,,,,,,,,,,,,,,,,,,
55,0.001,1.3335061593258637,3.3092877205382,4.642793879864064,,,,,,,,,,,,,,,,,,,,,
56,0.001,1.337471216282946,3.260380022069241,4.597851238352187,,,,,,,,,,,,,,,,,,,,,
57,0.001,1.325955828453632,3.22608101875224,4.552036847205872,,,,,,,,,,,,,,,,,,,,,
58,0.001,1.3101771448520905,3.1883457620093165,4.498522906861407,,,,,,,,,,,,,,,,,,,,,
59,0.001,1.2905463867999138,3.1616161452963,4.452162532096214,,,,,,,,,,,,,,,,,,,,,
60,0.001,1.2791228890419006,3.1754284437666547,4.454551332808555,,,,,,,,,,,,,,,,,,,,,
61,0.001,1.3028098864758269,3.1769838459948274,4.479793732470654,,,,,,,,,,,,,,,,,,,,,
62,0.001,1.280007892466606,3.1400501474421074,4.420058039908714,,,,,,,,,,,,,,,,,,,,,
63,0.001,1.2699556287298812,3.1099870991199574,4.379942727849839,,,,,,,,,,,,,,,,,,,,,
64,0.001,1.2685273143839328,3.060067833738124,4.328595148122057,,,,,,,,,,,,,,,,,,,,,
65,0.001,1.2715106904506683,3.0868523552062666,4.358363045656935,,,,,,,,,,,,,,,,,,,,,
66,0.001,1.254079725514067,3.093199478819016,4.347279204333082,,,,,,,,,,,,,,,,,,,,,
67,0.001,1.2251212216438132,2.998116247197415,4.223237468841228,,,,,,,,,,,,,,,,,,,,,
68,0.001,1.2404787438981075,3.003372430801392,4.2438511746995,,,,,,,,,,,,,,,,,,,,,
69,0.001,1.2475203738567675,3.003914102594903,4.251434476451671,,,,,,,,,,,,,,,,,,,,,
70,0.001,1.2245225868326552,2.9394814181835094,4.164004005016165,,,,,,,,,,,,,,,,,,,,,
71,0.001,1.2362077248857375,2.925156184967528,4.161363909853265,,,,,,,,,,,,,,,,,,,,,
72,0.001,1.1967301818918674,2.948432874172292,4.14516305606416,,,,,,,,,,,,,,,,,,,,,
73,0.001,1.2107869133036189,2.902397952181228,4.113184865484847,,,,,,,,,,,,,,,,,,,,,
74,0.001,1.20082023169132,2.8768430542438588,4.077663285935179,,,,,,,,,,,,,,,,,,,,,
