epoch,lr,loc_loss,conf_loss,total_loss,mAP,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1,0.001,2.626060924631484,7.572723464762911,10.198784389394394,,,,,,,,,,,,,,,,,,,,,
2,0.001,2.177312873145368,4.897496662241347,7.074809535386715,,,,,,,,,,,,,,,,,,,,,
3,0.001,1.9921480785024928,4.752419502177137,6.74456758067963,,,,,,,,,,,,,,,,,,,,,
4,0.001,1.844833043661524,4.591934650502306,6.43676769416383,,,,,,,,,,,,,,,,,,,,,
5,0.001,1.763820728723039,4.4389981145554405,6.20281884327848,,,,,,,,,,,,,,,,,,,,,
6,0.001,1.710297147644327,4.302715461304847,6.0130126089491736,,,,,,,,,,,,,,,,,,,,,
7,0.001,1.6603638187367866,4.154727507144846,5.8150913258816335,,,,,,,,,,,,,,,,,,,,,
8,0.001,1.6101208456019138,4.05338221027496,5.663503055876874,,,,,,,,,,,,,,,,,,,,,
9,0.001,1.580248419908767,3.933005827538511,5.513254247447278,,,,,,,,,,,,,,,,,,,,,
10,0.001,1.556664819413043,3.828150665506404,5.384815484919447,,,,,,,,,,,,,,,,,,,,,
11,0.001,1.5252467723602945,3.732840153765171,5.258086926125466,,,,,,,,,,,,,,,,,,,,,
12,0.001,1.512478438463617,3.6532962728053966,5.165774711269013,,,,,,,,,,,,,,,,,,,,,
13,0.001,1.4810951168232775,3.5981604038400854,5.079255520663363,,,,,,,,,,,,,,,,,,,,,
14,0.001,1.4523843463431014,3.5203824081319444,4.972766754475046,,,,,,,,,,,,,,,,,,,,,
15,0.001,1.4427370904607977,3.4526065042678344,4.895343594728632,,,,,,,,,,,,,,,,,,,,,
16,0.001,1.4256449899774917,3.403239767602149,4.828884757579641,,,,,,,,,,,,,,,,,,,,,
17,0.001,1.3968699663243396,3.3707443526450622,4.767614318969402,,,,,,,,,,,,,,,,,,,,,
