epoch,lr,loc_loss,conf_loss,total_loss,mAP,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1,0.001,2.9039680617196217,11.655893605852883,14.559861667572504,,,,,,,,,,,,,,,,,,,,,
2,0.001,2.817527805055891,10.25307812009539,13.07060592515128,,,,,,,,,,,,,,,,,,,,,
3,0.001,2.609175663145761,8.202852158319383,10.812027821465144,,,,,,,,,,,,,,,,,,,,,
4,0.001,2.5681156241704546,8.629734591832237,11.197850216002692,,,,,,,,,,,,,,,,,,,,,
5,0.001,2.5580065515306263,8.99440880427285,11.552415355803475,,,,,,,,,,,,,,,,,,,,,
6,0.001,2.5511693954467773,8.20004787899199,10.751217274438767,,,,,,,,,,,,,,,,,,,,,
7,0.001,2.5239599810706244,7.288016947488936,9.81197692855956,,,,,,,,,,,,,,,,,,,,,
8,0.001,2.4555982862200056,7.942070211683001,10.397668497903007,,,,,,,,,,,,,,,,,,,,,
9,0.001,2.428254278879317,7.528442859649658,9.956697138528977,,,,,,,,,,,,,,,,,,,,,
10,0.001,2.384805017047458,7.448822278825063,9.83362729587252,,,,,,,,,,,,,,,,,,,,,
11,0.001,2.374038005632068,7.694178520687043,10.06821652631911,,,,,,,,,,,,,,,,,,,,,
12,0.001,2.30286349190606,7.552488940102713,9.855352432008774,,,,,,,,,,,,,,,,,,,,,
13,0.001,2.2685965659126404,7.199350334349132,9.467946900261772,,,,,,,,,,,,,,,,,,,,,
14,0.001,2.256277769330948,6.419525509788876,8.675803279119824,,,,,,,,,,,,,,,,,,,,,
15,0.001,2.222899764303177,6.723709250253345,8.946609014556522,,,,,,,,,,,,,,,,,,,,,
16,0.001,2.178103681594606,7.64332886347695,9.821432545071556,,,,,,,,,,,,,,,,,,,,,
17,0.001,2.144377008317009,6.889399596623012,9.03377660494002,,,,,,,,,,,,,,,,,,,,,
18,0.001,2.156202868809776,6.671808992113386,8.828011860923162,,,,,,,,,,,,,,,,,,,,,
19,0.001,2.1101826675354487,6.3995142512851295,8.509696918820579,,,,,,,,,,,,,,,,,,,,,
20,0.001,2.071622400056748,6.220054739997501,8.291677140054249,,,,,,,,,,,,,,,,,,,,,
21,0.001,2.0195131566789417,5.716034919496567,7.735548076175508,,,,,,,,,,,,,,,,,,,,,
22,0.001,2.050385600044614,6.311598149556962,8.361983749601576,,,,,,,,,,,,,,,,,,,,,
23,0.001,2.026258455382453,5.760510724688333,7.786769180070786,,,,,,,,,,,,,,,,,,,,,
24,0.001,1.9627816336495536,5.491653487795875,7.454435121445429,,,,,,,,,,,,,,,,,,,,,
25,0.001,1.9329993668056669,5.613437788827079,7.546437155632745,,,,,,,,,,,,,,,,,,,,,
26,0.001,1.9538602318082536,5.228469894045875,7.182330125854129,,,,,,,,,,,,,,,,,,,,,
27,0.001,1.888110113522363,4.883287672012571,6.771397785534934,,,,,,,,,,,,,,,,,,,,,
28,0.001,1.845070655383761,4.767854917617071,6.612925573000832,,,,,,,,,,,,,,,,,,,,,
29,0.001,1.839012021110172,5.124135668315585,6.963147689425757,,,,,,,,,,,,,,,,,,,,,
30,0.001,1.8347871852299524,5.2232438874623135,7.058031072692266,,,,,,,,,,,,,,,,,,,,,
31,0.001,1.8230071919304984,4.782548556252132,6.60555574818263,,,,,,,,,,,,,,,,,,,,,
32,0.001,1.7958585648309615,4.859748586775765,6.655607151606726,,,,,,,,,,,,,,,,,,,,,
33,0.001,1.8061838925830904,4.5748035869901145,6.3809874795732044,,,,,,,,,,,,,,,,,,,,,
34,0.001,1.7585324200372847,4.579198424778287,6.337730844815572,,,,,,,,,,,,,,,,,,,,,
35,0.001,1.724308104742141,4.511147862388974,6.235455967131115,,,,,,,,,,,,,,,,,,,,,
36,0.001,1.753694486996484,4.4949708514743385,6.248665338470823,,,,,,,,,,,,,,,,,,,,,
37,0.001,1.718291683802529,4.422770802936856,6.1410624867393855,,,,,,,,,,,,,,,,,,,,,
38,0.001,1.691527283380902,4.3900253886268255,6.081552672007728,,,,,,,,,,,,,,,,,,,,,
39,0.001,1.7090765408107214,4.382030335683671,6.0911068764943925,,,,,,,,,,,,,,,,,,,,,
40,0.001,1.6845926708645291,4.3343086204831565,6.018901291347685,,,,,,,,,,,,,,,,,,,,,
41,0.001,1.657889504281301,4.338589320107112,5.996478824388413,,,,,,,,,,,,,,,,,,,,,
42,0.001,1.6653633382585311,4.235710231084672,5.901073569343204,,,,,,,,,,,,,,,,,,,,,
43,0.001,1.6480924629029774,4.217732437073239,5.865824899976216,,,,,,,,,,,,,,,,,,,,,
44,0.001,1.6187845544209556,4.207498996976822,5.826283551397777,,,,,,,,,,,,,,,,,,,,,
45,0.001,1.6193342833291915,4.198444086407858,5.8177783697370495,,,,,,,,,,,,,,,,,,,,,
46,0.001,1.615599197054666,4.12023905723814,5.735838254292807,,,,,,,,,,,,,,,,,,,,,
47,0.001,1.595816282998948,4.084898426419213,5.680714709418161,,,,,,,,,,,,,,,,,,,,,
48,0.001,1.5898251665963068,4.133533159891765,5.723358326488071,,,,,,,,,,,,,,,,,,,,,
49,0.001,1.5643003024752178,4.011120958933755,5.575421261408972,,,,,,,,,,,,,,,,,,,,,
50,0.001,1.5629765873863584,4.017489694413685,5.580466281800043,,,,,,,,,,,,,,,,,,,,,
51,0.001,1.5675024078005837,3.946632332272,5.514134740072583,,,,,,,,,,,,,,,,,,,,,
52,0.001,1.5480939868896726,3.929914349601382,5.478008336491055,,,,,,,,,,,,,,,,,,,,,
53,0.001,1.533371367151775,3.917948215726822,5.451319582878597,,,,,,,,,,,,,,,,,,,,,
54,0.001,1.5319889008052765,3.8870444487011615,5.419033349506439,,,,,,,,,,,,,,,,,,,,,
55,0.001,1.5018147570746283,3.86324211529323,5.365056872367859,,,,,,,,,,,,,,,,,,,,,
56,0.001,1.5238640913887629,3.850503437102787,5.37436752849155,,,,,,,,,,,,,,,,,,,,,
57,0.001,1.5092345797826374,3.7948932042197576,5.304127784002395,,,,,,,,,,,,,,,,,,,,,
58,0.001,1.471755368368966,3.749285016741072,5.2210403851100375,,,,,,,,,,,,,,,,,,,,,
59,0.001,1.486835755999126,3.774942969518994,5.261778725518121,,,,,,,,,,,,,,,,,,,,,
60,0.001,1.4892902468878126,3.72052506416563,5.209815311053442,,,,,,,,,,,,,,,,,,,,,
61,0.001,1.483314837728228,3.6977241644783625,5.181039002206591,,,,,,,,,,,,,,,,,,,,,
62,0.001,1.4660791253286696,3.6854824603550016,5.151561585683671,,,,,,,,,,,,,,,,,,,,,
63,0.001,1.4688286119037204,3.665352495889815,5.134181107793536,,,,,,,,,,,,,,,,,,,,,
64,0.001,1.463868224431598,3.612166207934183,5.0760344323657804,,,,,,,,,,,,,,,,,,,,,
65,0.001,1.444377233111669,3.5739290752108137,5.018306308322483,,,,,,,,,,,,,,,,,,,,,
66,0.001,1.4465519691270494,3.592829530201261,5.039381499328311,,,,,,,,,,,,,,,,,,,,,
67,0.001,1.4436219192686537,3.620278078412253,5.063899997680906,,,,,,,,,,,,,,,,,,,,,
68,0.001,1.417531518709092,3.5324230307624456,4.949954549471538,,,,,,,,,,,,,,,,,,,,,
69,0.001,1.4222027820254128,3.486161428784567,4.90836421080998,,,,,,,,,,,,,,,,,,,,,
70,0.001,1.4173544380399916,3.494658364189996,4.912012802229987,,,,,,,,,,,,,,,,,,,,,
71,0.001,1.3959594113486151,3.5368955930074057,4.932855004356021,,,,,,,,,,,,,,,,,,,,,
72,0.001,1.392664819482773,3.4485504475850908,4.841215267067864,,,,,,,,,,,,,,,,,,,,,
73,0.001,1.3892676603226437,3.4146933025783963,4.80396096290104,,,,,,,,,,,,,,,,,,,,,
74,0.001,1.401806408450717,3.41324802428957,4.815054432740287,,,,,,,,,,,,,,,,,,,,,
75,0.001,1.3771408096192377,3.335820750584678,4.712961560203915,,,,,,,,,,,,,,,,,,,,,
76,0.001,1.3546411934353055,3.334767769253443,4.6894089626887485,,,,,,,,,,,,,,,,,,,,,
77,0.001,1.3718742245719546,3.3460499710506864,4.717924195622641,,,,,,,,,,,,,,,,,,,,,
78,0.001,1.322493242839026,3.3012844343034047,4.623777677142431,,,,,,,,,,,,,,,,,,,,,
79,0.001,1.3530808233079457,3.3101950978475903,4.663275921155536,,,,,,,,,,,,,,,,,,,,,
80,0.001,1.36562608915662,3.271470020687769,4.637096109844389,,,,,,,,,,,,,,,,,,,,,
81,0.001,1.349954368576171,3.286593830774701,4.636548199350872,,,,,,,,,,,,,,,,,,,,,
82,0.001,1.3205087979634602,3.194984867459252,4.515493665422712,,,,,,,,,,,,,,,,,,,,,
83,0.001,1.324917131000095,3.245733348150102,4.570650479150197,,,,,,,,,,,,,,,,,,,,,
84,0.001,1.3355739987085735,3.267064268626864,4.602638267335437,,,,,,,,,,,,,,,,,,,,,
85,0.001,1.338321258151342,3.235575857616606,4.573897115767948,,,,,,,,,,,,,,,,,,,,,
86,0.001,1.3105501277106149,3.1514626533266097,4.462012781037225,,,,,,,,,,,,,,,,,,,,,
87,0.001,1.301137193800911,3.185261294955299,4.48639848875621,,,,,,,,,,,,,,,,,,,,,
88,0.001,1.2942386808849515,3.1644189849732416,4.458657665858193,,,,,,,,,,,,,,,,,,,,,
89,0.001,1.278341596088712,3.0852965816618902,4.363638177750603,,,,,,,,,,,,,,,,,,,,,
90,0.001,1.2654273424829756,3.0988981572408525,4.364325499723828,,,,,,,,,,,,,,,,,,,,,
91,0.001,1.277368668525938,3.050906646819341,4.328275315345279,,,,,,,,,,,,,,,,,,,,,
92,0.001,1.2670197600410098,3.0907412218669106,4.35776098190792,,,,,,,,,,,,,,,,,,,,,
93,0.001,1.2793225485181052,3.0198392792353554,4.29916182775346,,,,,,,,,,,,,,,,,,,,,
94,0.001,1.2473200540693978,3.016991585020035,4.264311639089433,,,,,,,,,,,,,,,,,,,,,
95,0.001,1.2528083665030345,3.0296656517755416,4.282474018278576,,,,,,,,,,,,,,,,,,,,,
96,0.001,1.2365541098609802,3.026978515443348,4.263532625304328,,,,,,,,,,,,,,,,,,,,,
97,0.001,1.230755207084474,3.0065395907750205,4.237294797859494,,,,,,,,,,,,,,,,,,,,,
98,0.001,1.2442148015612648,2.9549675858210005,4.199182387382265,,,,,,,,,,,,,,,,,,,,,
99,0.001,1.22530887713508,2.932720623319111,4.158029500454191,,,,,,,,,,,,,,,,,,,,,
100,0.001,1.2258521204903012,2.9330003602164134,4.158852480706715,,,,,,,,,,,,,,,,,,,,,
101,0.001,1.2041798508356487,2.936460949125744,4.140640799961393,,,,,,,,,,,,,,,,,,,,,
102,0.001,1.2148146392807129,2.9242076571025546,4.139022296383267,,,,,,,,,,,,,,,,,,,,,
103,0.001,1.222367623495677,2.9045202580709306,4.126887881566608,,,,,,,,,,,,,,,,,,,,,
104,0.001,1.2239316834343803,2.88805653935387,4.11198822278825,,,,,,,,,,,,,,,,,,,,,
105,0.001,1.2107425644284202,2.8480923365032864,4.058834900931707,,,,,,,,,,,,,,,,,,,,,
106,0.001,1.190088987350464,2.842994269870577,4.03308325722104,,,,,,,,,,,,,,,,,,,,,
107,0.001,1.1907332870695326,2.8356755763765364,4.026408863446069,,,,,,,,,,,,,,,,,,,,,
108,0.001,1.2071931258080495,2.808665589680748,4.015858715488797,,,,,,,,,,,,,,,,,,,,,
109,0.001,1.184618143808274,2.8146619948129805,3.999280138621255,,,,,,,,,,,,,,,,,,,,,
110,0.001,1.1812547729128884,2.798324547116718,3.979579320029607,,,,,,,,,,,,,,,,,,,,,
111,0.001,1.178969334988367,2.846042538446093,4.02501187343446,,,,,,,,,,,,,,,,,,,,,
112,0.001,1.1764942719822835,2.764013271483164,3.940507543465448,,,,,,,,,,,,,,,,,,,,,
113,0.001,1.1666775667478169,2.761796947509523,3.92847451425734,,,,,,,,,,,,,,,,,,,,,
114,0.001,1.1602657976604642,2.7607523259662448,3.921018123626709,,,,,,,,,,,,,,,,,,,,,
115,0.001,1.1496591274700467,2.674262565279764,3.8239216927498094,,,,,,,,,,,,,,,,,,,,,
116,0.001,1.148614417938959,2.6878535936749173,3.836468011613876,,,,,,,,,,,,,,,,,,,,,
117,0.001,1.1405279636383057,2.7205307445828875,3.861058708221193,,,,,,,,,,,,,,,,,,,,,
118,0.001,1.1457765225380183,2.706805516803076,3.852582039341094,,,,,,,,,,,,,,,,,,,,,
119,0.001,1.13112206213058,2.666984539183359,3.798106601313939,,,,,,,,,,,,,,,,,,,,,
120,0.001,1.1610476052950298,2.6846394160437206,3.84568702133875,,,,,,,,,,,,,,,,,,,,,
121,0.001,1.1056472838871063,2.606890776800731,3.712538060687837,,,,,,,,,,,,,,,,,,,,,
122,0.001,1.11062638059495,2.600740591684977,3.711366972279927,,,,,,,,,,,,,,,,,,,,,
123,0.001,1.1274492437877353,2.6341236053951205,3.761572849182856,,,,,,,,,,,,,,,,,,,,,
124,0.001,1.1256991151779416,2.6625171502431235,3.788216265421065,,,,,,,,,,,,,,,,,,,,,
125,0.001,1.1158445127426633,2.583989090389676,3.699833603132338,,,,,,,,,,,,,,,,,,,,,
126,0.001,1.1031938138462247,2.569463404398116,3.672657218244341,,,,,,,,,,,,,,,,,,,,,
127,0.001,1.1008384454818,2.590111244292486,3.690949689774286,,,,,,,,,,,,,,,,,,,,,
128,0.001,1.102056190134987,2.565261318570092,3.667317508705079,,,,,,,,,,,,,,,,,,,,,
129,0.001,1.0965306777802726,2.5704044917273143,3.666935169507587,,,,,,,,,,,,,,,,,,,,,
130,0.001,1.0961697177281455,2.5147114897531178,3.6108812074812633,,,,,,,,,,,,,,,,,,,,,
131,0.001,1.101030567335704,2.549170728713747,3.6502012960494494,,,,,,,,,,,,,,,,,,,,,
132,0.001,1.0658585864400107,2.5019402087680875,3.5677987952080983,,,,,,,,,,,,,,,,,,,,,
133,0.001,1.066846698049515,2.5240641472831604,3.5909108453326755,,,,,,,,,,,,,,,,,,,,,
134,0.001,1.0774215611200484,2.497373660405477,3.574795221525525,,,,,,,,,,,,,,,,,,,,,
135,0.001,1.0620176877294267,2.4894080237736778,3.5514257115031045,,,,,,,,,,,,,,,,,,,,,
136,0.001,1.063310103757041,2.4928130308787027,3.556123134635744,,,,,,,,,,,,,,,,,,,,,
137,0.001,1.043311235450563,2.4448902228521923,3.488201458302755,,,,,,,,,,,,,,,,,,,,,
138,0.001,1.0552695772004506,2.453254943802244,3.508524521002694,,,,,,,,,,,,,,,,,,,,,
